enum_old,population,enum
20611017,1783.635895,20611117
20611018,1590.121784,20611118
20611019,1308.236256,20611119
20611020,1078.485199,20611120
20611021,3975.91632,20611121
20612001,2138.324861,20612101
20612002,2045.277178,20612102
20612003,2315.97993,20612103
20612004,2971.25192,20612104
20612005,1206.752775,20612105
20612006,2331.610505,20612106
20612007,1542.219971,20612107
20612008,1849.693912,20612108
20612009,2345.722353,20612109
20612010,2106.789313,20612110
20612011,2488.537609,20612111
20612012,1209.194358,20612112
20612013,1534.428524,20612113
20612801,2322.566133,20612901
20613001,1875.005373,20613101
20613002,2839.138765,20613102
20613003,1228.539561,20613103
20613004,851.1328812,20613104
20613005,790.6756155,20613105
20613006,1614.563728,20613106
20613007,1865.116817,20613107
20613008,1163.551807,20613108
20613009,2589.690941,20613109
20613010,1842.687457,20613110
20613011,1507.466353,20613111
20613012,2064.102251,20613112
20613013,2263.57515,20613113
20613014,1700.768678,20613114
20613015,1881.316372,20613115
20613016,1751.998066,20613116
20613017,2366.707227,20613117
20613018,1773.106242,20613118
20613019,1125.144685,20613119
20613020,1976.537354,20613120
20613021,798.2670666,20613121
20613022,1804.65331,20613122
20613023,1514.588028,20613123
20614001,1938.027521,20614101
20614002,1762.671442,20614102
20614003,1699.269262,20614103
20614004,2375.717499,20614104
20614005,517.3278543,20614105
20614006,1336.342825,20614106
20614007,2597.771386,20614107
20614008,2024.355732,20614108
20614009,1667.448569,20614109
20614010,2420.017077,20614110
20614011,2590.547374,20614111
20614012,2169.804538,20614112
20614013,2972.450781,20614113
20614014,2834.965431,20614114
20614015,2032.84637,20614115
20614016,1427.853116,20614116
20614017,2137.853585,20614117
20614018,2628.859506,20614118
20614019,2030.783366,20614119
20614020,1838.25406,20614120
20614021,2300.706987,20614121
20614022,1209.789021,20614122
20614023,1135.256077,20614123
20614024,1884.451505,20614124
20614025,2243.084341,20614125
20614026,2844.622463,20614126
20614027,2165.461766,20614127
20614028,1583.92804,20614128
20614029,2501.379736,20614129
20614030,1343.987814,20614130
20614031,1529.278975,20614131
20614032,2616.822828,20614132
20614033,1304.272089,20614133
20614034,773.2730103,20614134
20614035,2896.79098,20614135
20614036,2145.270005,20614136
20614037,1384.491243,20614137
20614038,1060.9518,20614138
20614039,2002.003269,20614139
20614040,2905.232231,20614140
20614041,1093.791339,20614141
20614042,1769.138871,20614142
20614043,1515.807164,20614143
20614044,1817.311883,20614144
20614045,1305.602158,20614145
20614046,2696.379891,20614146
20614047,2427.088183,20614147
20614048,2477.713237,20614148
20614049,1922.287217,20614149
20614050,1392.720647,20614150
20614051,962.7199256,20614151
20614052,1905.196746,20614152
20614053,663.7770473,20614153
20614054,667.9752718,20614154
20614055,1305.071175,20614155
20614056,2008.14657,20614156
20614057,1055.526473,20614157
20614058,1616.009349,20614158
20614059,1478.296785,20614159
20614060,3019.610779,20614160
20615001,1542.129313,20615101
20615002,2144.097544,20615102
20615003,1689.37818,20615103
20615004,1627.157734,20615104
20615005,2506.201196,20615105
20615006,2359.367233,20615106
20615007,1284.065831,20615107
20615008,1008.289642,20615108
20615009,1889.113556,20615109
20615010,1903.103722,20615110
20615011,1327.995551,20615111
20615012,2747.811856,20615112
20615013,3580.855362,20615113
20615014,2553.927512,20615114
20615015,1882.567028,20615115
20615016,2265.084308,20615116
20615017,1891.525359,20615117
20615018,2120.920507,20615118
20615019,2246.508274,20615119
20615020,1720.145326,20615120
20615021,2784.213796,20615121
20615022,971.9876271,20615122
20615023,1210.255662,20615123
20615024,2550.460742,20615124
20615025,1474.330185,20615125
20615026,2493.216096,20615126
20615027,1047.777932,20615127
20615028,1363.670056,20615128
20615029,1890.115865,20615129
20615030,1878.049224,20615130
20615031,2351.553988,20615131
20615032,686.7360015,20615132
20615033,2694.775051,20615133
20615034,1733.828817,20615134
20615035,1002.272676,20615135
20615036,2696.83233,20615136
20615037,1299.716407,20615137
20615038,2291.530408,20615138
20615039,1463.673411,20615139
20615040,1173.502299,20615140
20615041,1849.561897,20615141
20615042,1077.110517,20615142
20615043,3049.17188,20615143
20615044,1205.348306,20615144
20615045,2694.252643,20615145
20615046,1982.735994,20615146
20615047,1353.812569,20615147
20615048,2065.185802,20615148
20615049,2189.237122,20615149
20615050,1084.909633,20615150
20615051,2208.325463,20615151
20615052,1685.561897,20615152
20615053,1429.276526,20615153
20615054,2528.494235,20615154
20615055,2463.602006,20615155
20615056,1603.070511,20615156
20615057,1842.386651,20615157
20615058,891.3821728,20615158
20615059,2203.384139,20615159
20615060,1320.837835,20615160
20615061,1381.197482,20615161
20615062,2807.059368,20615162
20615063,2958.41795,20615163
20615064,2083.567796,20615164
20615065,1454.222142,20615165
20615066,1624.181927,20615166
20615067,1370.853411,20615167
20615068,1741.273923,20615168
20615069,564.8254785,20615169
20615070,1115.759155,20615170
20615071,1346.794307,20615171
20615072,1235.186768,20615172
20615073,2328.483719,20615173
20615801,2211.412112,20615901
20615802,1726.657138,20615902
20631001,2989.546387,20631101
20631002,993.6633148,20631102
20631003,2781.792469,20631103
20631004,4244.542612,20631104
20631005,2430.24704,20631105
20631006,1427.827576,20631106
20631007,482.4925385,20631107
20631008,2676.076561,20631108
20632001,2443.327565,20632101
20632002,1558.267676,20632102
20633001,1948.309137,20633101
20633002,1948.03282,20633102
20633003,1863.945637,20633103
20634001,200.4336318,20634101
20635001,958.1956333,20635101
20636001,3037.033023,20636101
20637001,3592.789009,20637101
20637002,1339.526909,20637102
20637003,2368.110886,20637103
20637004,1705.290176,20637104
20637005,3065.834106,20637105
20637006,1060.238968,20637106
20637007,629.0679321,20637107
20637008,2020.726624,20637108
20637009,2232.394947,20637109
20637010,1094.571907,20637110
20637011,2309.675514,20637111
20637012,2657.777592,20637112
20637013,2103.763557,20637113
20637014,2816.432251,20637114
20637015,1266.996727,20637115
20637016,3505.813049,20637116
20637017,2356.008057,20637117
20637018,3186.849197,20637118
20637019,3281.411041,20637119
20637020,945.4135818,20637120
20637021,3225.18322,20637121
20637022,2257.98584,20637122
20637023,3281.8423,20637123
20637024,2488.113434,20637124
20638001,2054.425953,20638101
20638002,1463.818029,20638102
20638003,1776.567062,20638103
20638004,1765.612183,20638104
20638005,1697.294022,20638105
20638006,2442.850189,20638106
20638007,2981.921173,20638107
20638008,2004.163452,20638108
20638009,1449.900108,20638109
20638010,2150.424242,20638110
20638011,1523.486504,20638111
20638012,1330.686142,20638112
20638013,1713.150642,20638113
20638014,1854.039246,20638114
20638015,2408.537392,20638115
20638016,1533.869003,20638116
20638017,1448.106532,20638117
20638018,2312.356148,20638118
20639001,2387.625401,20639101
20640001,1118.663337,20640101
20640002,874.1095414,20640102
20640003,983.0600827,20640103
20640004,1204.265775,20640104
20641001,1138.823823,20641101
20642001,2089.176692,20642101
20642002,858.0221195,20642102
20643001,11.68007016,20643101
20644001,1498.109091,20644101
20645001,1191.70205,20645101
20645002,933.8218498,20645102
20646001,39.3026616,20646101
20647001,263.3519434,20647101
20648001,1951.498348,20648101
20648002,1655.001965,20648102
20648003,1922.090454,20648103
20648004,1062.875053,20648104
20648005,1656.166645,20648105
20648006,2410.395325,20648106
20648007,3116.109509,20648107
20648008,4264.454391,20648108
20649001,4.117215395,20649101
20650001,36.7792356,20650101
20651001,4178.814518,20651101
20651002,9515.80546,20651102
20651003,1426.511276,20651103
20651004,1644.297081,20651104
20651005,1315.067814,20651105
20651006,1526.012924,20651106
20651007,1319.312393,20651107
20651008,1408.064102,20651108
20651009,2119.217735,20651109
20651010,815.38591,20651110
20651011,1481.406998,20651111
20651012,1004.127426,20651112
20651013,4166.239891,20651113
20651014,2371.127861,20651114
20651015,1609.946503,20651115
20651016,2708.662292,20651116
20651017,1398.607559,20651117
20651018,1063.641457,20651118
20651019,1672.527252,20651119
20651020,2294.938503,20651120
20651021,1717.742561,20651121
20651022,1241.470089,20651122
20651023,1608.027912,20651123
20651024,1904.220211,20651124
20651025,980.7923279,20651125
20651026,1001.618149,20651126
20651027,2264.640106,20651127
20651028,797.7091064,20651128
20651029,897.3543549,20651129
20651030,1930.217667,20651130
20652001,1705.116865,20652101
20652002,2129.784019,20652102
20652003,1969.699303,20652103
20652004,3295.540314,20652104
20652005,3812.366676,20652105
20652006,3455.590733,20652106
20652007,4553.287086,20652107
20652008,4119.269249,20652108
20652009,3232.253787,20652109
20652010,2398.098488,20652110
20652011,1920.385727,20652111
20652012,1986.318771,20652112
20652013,1749.953003,20652113
20652014,2030.467165,20652114
20653001,1874.31015,20653101
20653002,1366.7034,20653102
20653003,2411.629745,20653103
20653004,2008.748482,20653104
20653005,1354.949451,20653105
20653006,1474.601028,20653106
20653007,2473.690475,20653107
20653008,1207.198753,20653108
20653009,1655.937981,20653109
20653010,1659.782066,20653110
20653011,1175.242767,20653111
20653012,2163.178383,20653112
20653013,3250.291382,20653113
20653014,1723.595291,20653114
20653015,3013.307003,20653115
20653016,1530.150169,20653116
20653017,2352.045158,20653117
20653018,2041.258261,20653118
20653019,8761.26379,20653119
20653020,5232.470451,20653120
20653021,3156.889088,20653121
20653022,4103.528305,20653122
20653023,3184.044174,20653123
20654001,1735.096624,20654101
20654002,5563.363953,20654102
20654003,5496.266441,20654103
20654004,2512.200756,20654104
20654005,497.4721832,20654105
20654006,568.7430878,20654106
20654007,1631.043739,20654107
20654008,1140.738674,20654108
20654009,4379.007945,20654109
20654010,4118.568235,20654110
20655001,5002.66551,20655101
20655002,2447.915291,20655102
20655003,1565.572438,20655103
20655004,9435.797309,20655104
20655005,2693.923255,20655105
20655006,2123.314728,20655106
20655007,7374.936051,20655107
20655008,2314.458282,20655108
20655009,1920.950592,20655109
20655010,1418.556046,20655110
20655011,2769.006365,20655111
20655012,2533.646202,20655112
20655013,2222.652187,20655113
20655014,1210.482079,20655114
20655015,1511.353577,20655115
20655016,2010.844154,20655116
20655017,1156.544373,20655117
20655018,1747.358315,20655118
20655019,1443.400753,20655119
20655020,1257.722435,20655120
20655021,1386.279129,20655121
20655022,3310.684601,20655122
20655023,1519.306404,20655123
20655024,1500.439293,20655124
20655025,2184.73693,20655125
20655026,1486.37785,20655126
20655027,5423.77596,20655127
20655028,10972.47553,20655128
20655029,3231.564353,20655129
20656001,1212.653869,20656101
20656002,1559.372155,20656102
20656003,1363.63353,20656103
20656004,1715.232126,20656104
20657001,2856.280299,20657101
20658001,152.9215104,20658101
20659001,755.1804123,20659101
20660001,3609.77985,20660101
20661001,2.876297563,20661101
20662001,594.0007576,20662101
20663001,3388.071804,20663101
20664001,121.6024857,20664101
20665001,10304.33849,20665101
20666001,8425.023983,20666101
20666002,4174.650242,20666102
20666003,1731.00703,20666103
20666004,3116.002167,20666104
20666005,6936.913269,20666105
20666006,1308.188866,20666106
20666007,5477.821968,20666107
20666008,16081.07442,20666108
20666009,4996.522751,20666109
20666010,4965.008502,20666110
20667001,964.3309083,20667101
20668001,6656.505572,20668101
20668002,1755.557985,20668102
20668003,3074.052181,20668103
20669001,3212.273353,20669101
20669002,2496.181697,20669102
20670001,18.73151504,20670101
20671001,53.58913048,20671101
20672001,96.97857985,20672101
20673001,3080.33521,20673101
20674001,2562.928275,20674101
20674002,3524.687253,20674102
20674003,1885.047739,20674103
20674004,1511.940732,20674104
20674005,1893.970025,20674105
20674006,4017.839363,20674106
20674007,3998.861961,20674107
20674008,3400.383779,20674108
20674009,3850.240853,20674109
20674010,6627.642591,20674110
20675001,455.3970396,20675101
20676001,2604.516387,20676101
20676002,2166.706932,20676102
20677001,2827.016088,20677101
20677002,2089.314267,20677102
20677003,2054.937275,20677103
20677004,3711.522604,20677104
20678001,17.6031158,20678101
20679001,2249.468215,20679101
20679002,1233.97337,20679102
20679003,1012.733711,20679103
20679004,1528.164227,20679104
20679005,15289.31964,20679105
20679006,4375.359699,20679106
20679007,1590.258422,20679107
20679008,4415.816351,20679108
20679009,1430.274391,20679109
20680001,2567.159459,20680101
20680002,5746.36376,20680102
20680003,4151.292469,20680103
20680004,2002.766008,20680104
20680005,2029.178455,20680105
20680006,1380.446098,20680106
20680007,15357.24324,20680107
20681001,2275.471135,20681101
20681002,1116.058182,20681102
20681003,2140.713509,20681103
20681004,3260.078181,20681104
20681005,1563.662686,20681105
20681006,767.0752869,20681106
20681007,1837.568115,20681107
20681008,1560.804611,20681108
20681009,2008.323551,20681109
20681010,328.4869442,20681110
20682001,2112.358369,20682101
20682002,1943.789273,20682102
20683001,1783.28118,20683101
20683002,1139.730947,20683102
20683003,1053.103992,20683103
20683004,2564.460707,20683104
20683005,1560.02304,20683105
20683006,2173.943382,20683106
20683007,1494.328091,20683107
20683008,3574.333261,20683108
20683009,2614.51264,20683109
20683010,4822.200239,20683110
20684001,1075.096476,20684101
20684002,712.2128913,20684102
20684003,4103.790728,20684103
20685001,1836.639786,20685101
20685002,2149.292664,20685102
20685003,1872.119218,20685103
20685004,2306.012353,20685104
20685005,2514.128433,20685105
20685006,1644.95944,20685106
20685007,2673.019032,20685107
20685008,2279.894961,20685108
20685009,1997.021503,20685109
20686001,1171.107562,20686101
20686002,2422.441011,20686102
20686003,4011.757369,20686103
20686004,3074.380568,20686104
20686005,1611.297272,20686105
20686006,3253.067329,20686106
20686007,1192.294537,20686107
20686008,1120.791321,20686108
20686009,1973.923981,20686109
20686010,2219.639633,20686110
20686011,2470.741165,20686111
20686012,1517.190642,20686112
20686013,1062.742775,20686113
20686014,3243.431824,20686114
20686015,8962.732624,20686115
20686016,1645.914752,20686116
20686017,3498.597493,20686117
20687001,6207.590924,20687101
20687002,3542.040568,20687102
20687003,1905.29685,20687103
20687004,960.5084629,20687104
20687005,2846.315177,20687105
20687006,5315.145618,20687106
20687007,5380.938081,20687107
20687008,973.7278481,20687108
20687009,2395.140755,20687109
20687010,4210.532684,20687110
20687011,1149.69101,20687111
20687012,1498.95089,20687112
20687013,4336.348564,20687113
20687014,1064.423953,20687114
20687015,1435.761947,20687115
20687016,2181.097458,20687116
20687017,2533.608704,20687117
20687018,2562.273445,20687118
20687019,3897.629074,20687119
20687020,1567.519135,20687120
20687021,3098.746088,20687121
20687022,4612.775597,20687122
20687023,6561.55463,20687123
